etablere	establish; to establish	verb	857	core verb core_1000 core_2000
efterår	autumn; fall; autumn, fall	noun	858	core noun core_1000 core_2000
styrke	strength; optical; prescription	noun	859	core noun core_1000 core_2000
type	a type	noun	860	core noun core_1000 core_2000
næppe	probably; not; probably not	adverb	861	core adverb core_1000 core_2000
hovedstad	capital city	noun	862	core noun core_1000 core_2000
nyde	enjoy; relish; enjoy, relish	verb	863	core verb core_1000 core_2000
ryge	smoke; to smoke; go	verb	864	core verb core_1000 core_2000
teknisk	technical	adjective	865	core adjective core_1000 core_2000
tvinge	force; to force; compel	verb	866	core verb core_1000 core_2000
institution		noun	867	core noun core_1000 core_2000
sammenhæng	connection; context	noun	868	core noun core_1000 core_2000
dens	its; den; its, possessive form of den	pronoun	869	core pronoun core_1000 core_2000
benytte	use; to use	verb	870	core verb core_1000 core_2000
stof	cloth; fabric; cloth, fabric	noun	871	core noun core_1000 core_2000
optage	record; recording; integrate	verb	872	core verb core_1000 core_2000
udvalg	committee; selection	noun	873	core noun core_1000 core_2000
nylig	recent	adjective	874	core adjective core_1000 core_2000
tegne	draw; design; represent	verb	875	core verb core_1000 core_2000
afsløre	reveal; expose; unveil	verb	876	core verb core_1000 core_2000
retning	direction; movement; school	noun	877	core noun core_1000 core_2000
fantastisk	incredible; amazing; fantastic	adjective	878	core adjective core_1000 core_2000
udland	abroad; foreign; countries	noun	879	core noun core_1000 core_2000
forretning	business; firm; enterprise	noun	880	core noun core_1000 core_2000
alder	age	noun	881	core noun core_1000 core_2000
vælger	voter	noun	882	core noun core_1000 core_2000
emne	subject; topic; theme	noun	883	core noun core_1000 core_2000
dommer	judge; magistrate; justice	noun	884	core noun core_1000 core_2000
efter	later; afterwards; later, afterwards	adverb	885	core adverb core_1000 core_2000
presse	press; squeeze; to press, squeeze	verb	886	core verb core_1000 core_2000
behov	need; requirement; need, requirement	noun	887	core noun core_1000 core_2000
kilde	spring; fountain; source	noun	888	core noun core_1000 core_2000
død	dead; inanimate; dead, inanimate	adjective	889	core adjective core_1000 core_2000
sjov	funny; fun	adjective	890	core adjective core_1000 core_2000
optræde	perform; act; to perform, act	verb	891	core verb core_1000 core_2000
pres		noun	892	core noun core_1000 core_2000
information		noun	893	core noun core_1000 core_2000
danne	shape; form; to shape, to form	verb	894	core verb core_1000 core_2000
diskutere	discuss; to discuss	verb	895	core verb core_1000 core_2000
global		adjective	896	core adjective core_1000 core_2000
sygehus	hospital	noun	897	core noun core_1000 core_2000
gal	crazy; mad; insane	adjective	898	core adjective core_1000 core_2000
læser	reader	noun	899	core noun core_1000 core_2000
brev	letter; note; epistle	noun	900	core noun core_1000 core_2000
markant	significant; prominent; notable	adjective	901	core adjective core_1000 core_2000
skuespiller	actor	noun	902	core noun core_1000 core_2000
foreslå	suggest; propose; move	verb	903	core verb core_1000 core_2000
udtale	say; declare; state	verb	904	core verb core_1000 core_2000
klassisk	classic; exemplary; simple	adjective	905	core adjective core_1000 core_2000
studerende	student	noun	906	core noun core_1000 core_2000
indlede		verb	907	core verb core_1000 core_2000
arbejdsplads	workplace; a workplace; job	noun	908	core noun core_1000 core_2000
luft	air	noun	909	core noun core_1000 core_2000
tag	roof; hold; grasp	noun	910	core noun core_1000 core_2000
fuldstændig	complete; utter; complete, utter	adjective	911	core adjective core_1000 core_2000
gratis	free; gratis, free	adjective	912	core adjective core_1000 core_2000
typisk	typical	adjective	913	core adjective core_1000 core_2000
traditionel	traditional	adjective	914	core adjective core_1000 core_2000
pæn	nice; decent; nice, decent	adjective	915	core adjective core_1000 core_2000
opfordre	encourage	verb	916	core verb core_1000 core_2000
eftermiddag	afternoon	noun	917	core noun core_1000 core_2000
evne	ability; power; capacity	noun	918	core noun core_1000 core_2000
gud	religion; god; God	noun	919	core noun core_1000 core_2000
konflikt	conflict	noun	920	core noun core_1000 core_2000
investering	investment	noun	921	core noun core_1000 core_2000
kendt	known; famous	adjective	922	core adjective core_1000 core_2000
enorm	enormous	adjective	923	core adjective core_1000 core_2000
frygte	fear; afraid; to fear, to be afraid	verb	924	core verb core_1000 core_2000
norsk	Norwegian; Norway	adjective	925	core adjective core_1000 core_2000
venstre		noun	926	core noun core_1000 core_2000
energi	energy	noun	927	core noun core_1000 core_2000
anvende	use; apply; utilize	verb	928	core verb core_1000 core_2000
advokat	lawyer; attorney; lawyer, attorney	noun	929	core noun core_1000 core_2000
populær	popular; popular, liked by many people; prevalent	adjective	930	core adjective core_1000 core_2000
forskning	research	noun	931	core noun core_1000 core_2000
ekspert	expert	noun	932	core noun core_1000 core_2000
officiel	official	adjective	933	core adjective core_1000 core_2000
demokrati	democracy	noun	934	core noun core_1000 core_2000
behøve	need; to need	verb	935	core verb core_1000 core_2000
efterfølgende		adjective	936	core adjective core_1000 core_2000
slutning	end; finale; end, finale	noun	937	core noun core_1000 core_2000
betragte	regard; look; regard, look at	verb	938	core verb core_1000 core_2000
udgangspunkt	starting point	noun	939	core noun core_1000 core_2000
gribe	catch; seize; grab	verb	940	core verb core_1000 core_2000
endda	even	adverb	941	core adverb core_1000 core_2000
udsigt	view; vista; view, vista	noun	942	core noun core_1000 core_2000
oprindelig	original	adjective	943	core adjective core_1000 core_2000
middel	means; remedy	noun	944	core noun core_1000 core_2000
kommission	commission; a commission	noun	945	core noun core_1000 core_2000
dom	sentence; conviction; judgement	noun	946	core noun core_1000 core_2000
restaurant		noun	947	core noun core_1000 core_2000
effekt	physics; power; effect	noun	948	core noun core_1000 core_2000
producere	produce; To produce; manufacture	verb	949	core verb core_1000 core_2000
amt	county	noun	950	core noun core_1000 core_2000
overskud	surplus; profit	noun	951	core noun core_1000 core_2000
vare	article; commodity; item	noun	952	core noun core_1000 core_2000
vin	wine; vine	noun	953	core noun core_1000 core_2000
kærlighed	love; affection; love, affection	noun	954	core noun core_1000 core_2000
foto	photo	noun	955	core noun core_1000 core_2000
bestemt	specific; determinate; specific, determinate	adjective	956	core adjective core_1000 core_2000
fastslå		verb	957	core verb core_1000 core_2000
hjerte	heart	noun	958	core noun core_1000 core_2000
indeholde		verb	959	core verb core_1000 core_2000
ond	evil	adjective	960	core adjective core_1000 core_2000
idet	as; since; because	conjunction	961	core conjunction core_1000 core_2000
følelse	feeling	noun	962	core noun core_1000 core_2000
ejer	owner	noun	963	core noun core_1000 core_2000
rykke	jerk; pull; tug	verb	964	core verb core_1000 core_2000
træ	tree; wood; timber	noun	965	core noun core_1000 core_2000
forsvar	defence	noun	966	core noun core_1000 core_2000
effektiv	effective; effective, producing a large effect; efficient	adjective	967	core adjective core_1000 core_2000
angreb	attack; assault; raid	noun	968	core noun core_1000 core_2000
forbi	Visit	preposition	969	core preposition core_1000 core_2000
bidrage	contribute; to contribute; to contribute to	verb	970	core verb core_1000 core_2000
følge	consequence; succession; mathematics	noun	971	core noun core_1000 core_2000
blå	blue; n blue	adjective	972	core adjective core_1000 core_2000
fysisk	physical	adjective	973	core adjective core_1000 core_2000
blande	mix; to mix	verb	974	core verb core_1000 core_2000
deltager	participant; a participant	noun	975	core noun core_1000 core_2000
styre	head; govern; rule	verb	976	core verb core_1000 core_2000
have	garden; orchard; allotment	noun	977	core noun core_1000 core_2000
acceptere	accept; to accept; recognize	verb	978	core verb core_1000 core_2000
arrangement	event; party; event, party	noun	979	core noun core_1000 core_2000
stigning	ascent; rise; increase	noun	980	core noun core_1000 core_2000
fremmest		adjective	981	core adjective core_1000 core_2000
opdage	discover; detect; to discover, detect	verb	982	core verb core_1000 core_2000
kold	cold	adjective	983	core adjective core_1000 core_2000
vold	violence; force; assault and battery	noun	984	core noun core_1000 core_2000
forestille	depict; represent; to depict, represent	verb	985	core verb core_1000 core_2000
simpelthen	simply	adverb	986	core adverb core_1000 core_2000
turde	dare; to dare; ought to	verb	987	core verb core_1000 core_2000
overbevise		verb	988	core verb core_1000 core_2000
professionel		adjective	989	core adjective core_1000 core_2000
trods	defiance; trodse; imperative of trodse	noun	990	core noun core_1000 core_2000
foreløbig	so far; preliminary; so far, preliminary	adjective	991	core adjective core_1000 core_2000
tradition		noun	992	core noun core_1000 core_2000
ændring	change	noun	993	core noun core_1000 core_2000
kinesisk	Chinese	adjective	994	core adjective core_1000 core_2000
ejendom	property	noun	995	core noun core_1000 core_2000
tilfreds	satisfied	adjective	996	core adjective core_1000 core_2000
generation		noun	997	core noun core_1000 core_2000
udgift	expense; spending; expenditure	noun	998	core noun core_1000 core_2000
frivillig	voluntary	adjective	999	core adjective core_1000 core_2000
farve	color; colour; color , colour	noun	1000	core noun core_1000 core_2000
